Burial rate: 
1e-4 cm/yr      1e-3 cm/yr      1e-2 cm/yr      1e-1 cm/yr      0.5 cm/yr 
6.589565e-06    6.591458e-06    6.604190e-06    7.226446e-06    2.722841e-06 
6.586618e-06    6.588559e-06    6.602086e-06    7.217976e-06    2.733175e-06 
6.583567e-06    6.585557e-06    6.599849e-06    7.209491e-06    2.743582e-06 
6.585000e-06    6.585296e-06    6.598075e-06    7.201063e-06    2.754066e-06 
6.583031e-06    6.583899e-06    6.596230e-06    7.192633e-06    2.764624e-06 
6.580740e-06    6.581962e-06    6.594311e-06    7.184200e-06    2.775256e-06 
6.578339e-06    6.579742e-06    6.592314e-06    7.175764e-06    2.785962e-06 
6.575831e-06    6.577339e-06    6.590235e-06    7.167326e-06    2.796742e-06 
6.573224e-06    6.574803e-06    6.588070e-06    7.158884e-06    2.807594e-06 
6.570504e-06    6.572143e-06    6.585813e-06    7.150438e-06    2.818518e-06 
6.567676e-06    6.569369e-06    6.583463e-06    7.141987e-06    2.829515e-06 
6.564732e-06    6.566479e-06    6.581014e-06    7.133532e-06    2.840582e-06 
6.566774e-06    6.566738e-06    6.579174e-06    7.125158e-06    2.851728e-06 
6.579956e-06    6.575225e-06    6.579392e-06    7.117033e-06    2.862995e-06 
6.595609e-06    6.588173e-06    6.581680e-06    7.109187e-06    2.874391e-06 
6.594272e-06    6.591824e-06    6.583355e-06    7.101345e-06    2.885859e-06 
6.591784e-06    6.591702e-06    6.584472e-06    7.093506e-06    2.897399e-06 
6.589109e-06    6.590012e-06    6.585081e-06    7.085669e-06    2.909011e-06 
6.586304e-06    6.587626e-06    6.585225e-06    7.077833e-06    2.920694e-06 
6.583368e-06    6.584887e-06    6.584942e-06    7.069997e-06    2.932446e-06 
6.580299e-06    6.581929e-06    6.584266e-06    7.062161e-06    2.944268e-06 
6.577088e-06    6.578799e-06    6.583226e-06    7.054321e-06    2.956158e-06 
6.573735e-06    6.575514e-06    6.581848e-06    7.046479e-06    2.968115e-06 
6.570230e-06    6.572074e-06    6.580151e-06    7.038631e-06    2.980140e-06 
6.572460e-06    6.572400e-06    6.579058e-06    7.030887e-06    2.992239e-06 
6.590116e-06    6.584222e-06    6.580821e-06    7.023509e-06    3.004479e-06 
6.588709e-06    6.587010e-06    6.581968e-06    7.016143e-06    3.016788e-06 
6.586113e-06    6.586345e-06    6.582560e-06    7.008786e-06    3.029166e-06 
6.583309e-06    6.584308e-06    6.582648e-06    7.001437e-06    3.041610e-06 
6.580349e-06    6.581670e-06    6.582277e-06    6.994094e-06    3.054121e-06 
6.577233e-06    6.578711e-06    6.581484e-06    6.986756e-06    3.066696e-06 
6.573953e-06    6.575530e-06    6.580303e-06    6.979419e-06    3.079336e-06 
6.576959e-06    6.576560e-06    6.579813e-06    6.972213e-06    3.092049e-06 
6.579617e-06    6.578635e-06    6.579805e-06    6.965117e-06    3.104848e-06 
6.582200e-06    6.581043e-06    6.580202e-06    6.958130e-06    3.117730e-06 
6.584717e-06    6.583528e-06    6.580937e-06    6.951254e-06    3.130695e-06 
6.587166e-06    6.585994e-06    6.581950e-06    6.944486e-06    3.143743e-06 
6.589541e-06    6.588405e-06    6.583188e-06    6.937828e-06    3.156874e-06 
6.598776e-06    6.595549e-06    6.585786e-06    6.931422e-06    3.170099e-06 
6.595104e-06    6.595130e-06    6.587273e-06    6.924998e-06    3.183380e-06 
6.590593e-06    6.591971e-06    6.587781e-06    6.918550e-06    3.196714e-06 
6.585828e-06    6.587728e-06    6.587418e-06    6.912076e-06    3.210100e-06 
6.588091e-06    6.588045e-06    6.587549e-06    6.905729e-06    3.223552e-06 
6.589909e-06    6.589351e-06    6.587960e-06    6.899486e-06    3.237080e-06 
6.591611e-06    6.590923e-06    6.588592e-06    6.893345e-06    3.250683e-06 
6.593200e-06    6.592506e-06    6.589390e-06    6.887304e-06    3.264362e-06 
6.602279e-06    6.599392e-06    6.591676e-06    6.881530e-06    3.278130e-06 
6.593131e-06    6.594862e-06    6.591852e-06    6.875619e-06    3.291923e-06 
6.582799e-06    6.586347e-06    6.590190e-06    6.869563e-06    3.305739e-06 
6.579913e-06    6.581880e-06    6.588366e-06    6.863534e-06    3.319592e-06 
6.590399e-06    6.588022e-06    6.588811e-06    6.857812e-06    3.333557e-06 
6.601549e-06    6.597624e-06    6.591168e-06    6.852399e-06    3.347633e-06 
6.612784e-06    6.608373e-06    6.595131e-06    6.847293e-06    3.361821e-06 
6.632354e-06    6.625468e-06    6.601999e-06    6.842689e-06    3.376140e-06 
6.626400e-06    6.625925e-06    6.606379e-06    6.837992e-06    3.390490e-06 
6.619018e-06    6.620924e-06    6.608629e-06    6.833194e-06    3.404867e-06 
6.619790e-06    6.620162e-06    6.610688e-06    6.828492e-06    3.419290e-06 
6.614206e-06    6.615855e-06    6.611294e-06    6.823725e-06    3.433745e-06 
6.608050e-06    6.610234e-06    6.610639e-06    6.818886e-06    3.448229e-06 
6.610376e-06    6.610404e-06    6.610609e-06    6.814183e-06    3.462762e-06 
6.605622e-06    6.606916e-06    6.609628e-06    6.809434e-06    3.477328e-06 
6.600268e-06    6.602094e-06    6.607805e-06    6.804630e-06    3.491922e-06 
6.603689e-06    6.603317e-06    6.607046e-06    6.799993e-06    3.506568e-06 
6.599811e-06    6.600733e-06    6.605622e-06    6.795328e-06    3.521245e-06 
6.595339e-06    6.596792e-06    6.603593e-06    6.790629e-06    3.535953e-06 
6.599942e-06    6.599156e-06    6.602919e-06    6.786127e-06    3.550713e-06 
6.570975e-06    6.578325e-06    6.596420e-06    6.780974e-06    3.565374e-06 
6.549361e-06    6.557116e-06    6.586967e-06    6.775401e-06    3.579957e-06 
6.546225e-06    6.549268e-06    6.578856e-06    6.769860e-06    3.594574e-06 
6.543537e-06    6.545100e-06    6.571779e-06    6.764346e-06    3.609223e-06 
6.550430e-06    6.549108e-06    6.567548e-06    6.759110e-06    3.623928e-06 
6.549867e-06    6.549636e-06    6.563971e-06    6.753942e-06    3.638672e-06 
6.548756e-06    6.548973e-06    6.560868e-06    6.748834e-06    3.653452e-06 
6.557541e-06    6.555386e-06    6.560258e-06    6.744052e-06    3.668295e-06 
6.558522e-06    6.557676e-06    6.559909e-06    6.739372e-06    3.683180e-06 
6.558961e-06    6.558617e-06    6.559716e-06    6.734786e-06    3.698106e-06 
6.569660e-06    6.566909e-06    6.561868e-06    6.730574e-06    3.713101e-06 
6.572370e-06    6.570946e-06    6.564086e-06    6.726500e-06    3.728145e-06 
6.574557e-06    6.573632e-06    6.566307e-06    6.722559e-06    3.743234e-06 
6.587396e-06    6.584005e-06    6.570865e-06    6.719043e-06    3.758401e-06 
6.567044e-06    6.571078e-06    6.569893e-06    6.715027e-06    3.773485e-06 
6.555798e-06    6.559607e-06    6.566794e-06    6.710806e-06    3.788513e-06 
6.561573e-06    6.561202e-06    6.565718e-06    6.706838e-06    3.803605e-06 
6.567793e-06    6.566203e-06    6.566215e-06    6.703114e-06    3.818759e-06 
6.585332e-06    6.580724e-06    6.570500e-06    6.699956e-06    3.834010e-06 
6.568562e-06    6.571328e-06    6.569946e-06    6.696371e-06    3.849187e-06 
6.561537e-06    6.563925e-06    6.568049e-06    6.692684e-06    3.864323e-06 
6.572031e-06    6.570186e-06    6.569008e-06    6.689379e-06    3.879543e-06 
6.583043e-06    6.579986e-06    6.572203e-06    6.686447e-06    3.894847e-06 
6.606104e-06    6.599936e-06    6.579923e-06    6.684235e-06    3.910275e-06 
6.591387e-06    6.593211e-06    6.582372e-06    6.681621e-06    3.925629e-06 
6.586991e-06    6.588475e-06    6.583375e-06    6.678954e-06    3.940948e-06 
6.573883e-06    6.577275e-06    6.581131e-06    6.675966e-06    3.956204e-06 
6.572355e-06    6.573569e-06    6.579131e-06    6.673016e-06    3.971438e-06 
6.559993e-06    6.563118e-06    6.574678e-06    6.669768e-06    3.986609e-06 
6.559379e-06    6.560307e-06    6.571178e-06    6.666592e-06    4.001760e-06 
6.586225e-06    6.580389e-06    6.574840e-06    6.664291e-06    4.017084e-06 
6.614242e-06    6.606481e-06    6.584151e-06    6.662860e-06    4.032585e-06 
6.655947e-06    6.644663e-06    6.601100e-06    6.662698e-06    4.048313e-06 
6.646160e-06    6.645546e-06    6.611512e-06    6.662202e-06    4.063977e-06 
6.647638e-06    6.647158e-06    6.619959e-06    6.661773e-06    4.079624e-06 
6.640756e-06    6.642161e-06    6.624786e-06    6.661141e-06    4.095229e-06 
6.646887e-06    6.645879e-06    6.630034e-06    6.660721e-06    4.110842e-06 
6.644421e-06    6.644717e-06    6.633418e-06    6.660229e-06    4.126438e-06 
6.655343e-06    6.653023e-06    6.638701e-06    6.660092e-06    4.142068e-06 
6.658238e-06    6.657045e-06    6.643378e-06    6.660039e-06    4.157711e-06 
6.674989e-06    6.671058e-06    6.651058e-06    6.660510e-06    4.173422e-06 
6.685242e-06    6.682078e-06    6.659341e-06    6.661277e-06    4.189189e-06 
6.709936e-06    6.703847e-06    6.671704e-06    6.662796e-06    4.205071e-06 
6.729493e-06    6.723835e-06    6.685821e-06    6.664875e-06    4.221067e-06 
6.764167e-06    6.755386e-06    6.705069e-06    6.667986e-06    4.237238e-06 
6.572238e-06    6.611193e-06    6.671347e-06    6.664823e-06    4.252089e-06 
6.568283e-06    6.578342e-06    6.646175e-06    6.661802e-06    4.266940e-06 
6.584858e-06    6.583712e-06    6.631307e-06    6.659406e-06    4.281851e-06 
6.597431e-06    6.594502e-06    6.623084e-06    6.657465e-06    4.296827e-06 
6.625384e-06    6.618796e-06    6.623861e-06    6.656478e-06    4.311934e-06 
6.663646e-06    6.654063e-06    6.633978e-06    6.656742e-06    4.327273e-06 
6.718924e-06    6.705093e-06    6.655422e-06    6.658777e-06    4.342918e-06 
6.545850e-06    6.578869e-06    6.626942e-06    6.655003e-06    4.357321e-06 
6.550470e-06    6.557158e-06    6.607936e-06    6.651653e-06    4.371768e-06 
6.576357e-06    6.572515e-06    6.600253e-06    6.649256e-06    4.386330e-06 
6.611224e-06    6.603108e-06    6.603261e-06    6.648061e-06    4.401100e-06 
6.663588e-06    6.650881e-06    6.618783e-06    6.648614e-06    4.416157e-06 
6.516717e-06    6.544154e-06    6.592045e-06    6.644191e-06    4.430126e-06 
6.533205e-06    6.536088e-06    6.577336e-06    6.640589e-06    4.444211e-06 
6.571503e-06    6.564287e-06    6.576150e-06    6.638369e-06    4.458489e-06 
6.630203e-06    6.616532e-06    6.590280e-06    6.638158e-06    4.473136e-06 
6.708298e-06    6.689210e-06    6.620797e-06    6.640538e-06    4.488241e-06 
6.536066e-06    6.566930e-06    6.597995e-06    6.636933e-06    4.502054e-06 
6.565793e-06    6.566723e-06    6.590012e-06    6.634610e-06    4.516074e-06 
6.619665e-06    6.608915e-06    6.597976e-06    6.634167e-06    4.530391e-06 
6.500864e-06    6.522582e-06    6.572299e-06    6.629634e-06    4.543786e-06 
6.537118e-06    6.534662e-06    6.563559e-06    6.626590e-06    4.557423e-06 
6.596720e-06    6.584103e-06    6.572502e-06    6.625653e-06    4.571394e-06 
6.490165e-06    6.508881e-06    6.550590e-06    6.621032e-06    4.584521e-06 
6.533037e-06    6.528585e-06    6.546393e-06    6.618128e-06    4.597933e-06 
6.599757e-06    6.585314e-06    6.560624e-06    6.617577e-06    4.611727e-06 
6.496631e-06    6.514170e-06    6.543379e-06    6.613423e-06    4.624692e-06 
6.548791e-06    6.542229e-06    6.545163e-06    6.611299e-06    4.638006e-06 
6.625795e-06    6.608871e-06    6.566563e-06    6.611861e-06    4.651772e-06 
6.519973e-06    6.537438e-06    6.553740e-06    6.608665e-06    4.664679e-06 
6.598813e-06    6.586916e-06    6.566000e-06    6.608408e-06    4.678124e-06 
6.704891e-06    6.681014e-06    6.602769e-06    6.611771e-06    4.692221e-06 
6.557518e-06    6.581703e-06    6.589953e-06    6.609795e-06    4.705147e-06 
6.453558e-06    6.479744e-06    6.553846e-06    6.604416e-06    4.717268e-06 
6.509663e-06    6.504270e-06    6.542788e-06    6.601260e-06    4.729765e-06 
6.591942e-06    6.574313e-06    6.556158e-06    6.601023e-06    4.742750e-06 
6.503203e-06    6.517017e-06    6.541757e-06    6.597625e-06    4.754988e-06 
6.621068e-06    6.600633e-06    6.563257e-06    6.598535e-06    4.768038e-06 
6.769486e-06    6.735359e-06    6.617967e-06    6.604480e-06    4.782031e-06 
6.578707e-06    6.609208e-06    6.606354e-06    6.603421e-06    4.794519e-06 
6.485350e-06    6.510758e-06    6.574243e-06    6.599330e-06    4.806279e-06 
6.643295e-06    6.617444e-06    6.593374e-06    6.600976e-06    4.819138e-06 
6.835371e-06    6.791332e-06    6.657699e-06    6.609115e-06    4.833241e-06 
6.603901e-06    6.640342e-06    6.642014e-06    6.608715e-06    4.845532e-06 
6.520613e-06    6.545349e-06    6.609899e-06    6.605652e-06    4.857172e-06 
6.430051e-06    6.453667e-06    6.562614e-06    6.599629e-06    4.868083e-06 
6.611427e-06    6.580439e-06    6.576627e-06    6.600203e-06    4.880257e-06 
